Shandong Weigao Group Medical Polymer Company Limited*
山東威高集團醫用高分子製品股份有限公司
(a joint stock limited company incorporated in the People’s Republic of China with limited liability)
（在中華人民共和國註冊成立的股份有限公司）
 (Stock Code 股票號碼 : 1066)

* For identification purposes only
 僅供識別




Annual Report 2018 年報
                                                              CONTENTS
                                                                  目錄




CORPORATE INFORMATION                            公司資料                2

CORPORATE PROFILE                                公司簡介                4

CHAIRMAN’S STATEMENT                             主席報告書               5

MANAGEMENT DISCUSSION AND ANALYSIS               管理層討論與分析            9

REPORT OF THE SUPERVISORY COMMITTEE              監事會報告書             22

REPORT OF THE DIRECTORS                          董事會報告              24

CORPORATE GOVERNANCE REPORT                      企業管治報告             39

DIRECTORS, SUPERVISORS AND SENIOR MANAGEMENT     董事、監事及高級管理人員       60

ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT      環境、社會及管治報告         67

INDEPENDENT AUDITOR’S REPORT                     獨立核數師報告書           99

CONSOLIDATED STATEMENT OF PROFIT OR LOSS AND     綜合損益及其他全面收入報表     106
 OTHER COMPREHENSIVE INCOME

CONSOLIDATED STATEMENT OF FINANCIAL POSITION     綜合財務狀況表           108

CONSOLIDATED STATEMENT OF CHANGES IN EQUITY      綜合權益變動報表          110

CONSOLIDATED STATEMENT OF CASH FLOWS             綜合現金流量報表          112

NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS   綜合財務報表附註          114

FINANCIAL SUMMARY                                財務概要              292




                                                                         1
    CORPORATE INFORMATION
    公司資料

    DIRECTORS AND SUPERVISORS                                            董事及監事
           attributable to unexpired financial guarantees issued by              期 金 融 擔 保、按 公 平 值 計 入 其 他 全
           the group, debt instruments at FVTOCI, finance lease                  面 收 益 計 量 的 債 務 工 具、應 收 融 資
           receivables, receivables from factoring business, trade               租 賃 款 項、來 自 保 理 業 務 之 應 收 款
           receivables, loan receivables, other receivables, pledged             項、應收貿易賬款、應收貸款、其他
           bank deposits and bank balances and cash.                             應 收 款 項、已 抵 押 銀 行 存 款 及 銀 行
                                                                                 結餘及現金。

           In order to minimise the credit risk, the management                  為 盡 量 降 低 信 貸 風 險，本 集 團 管 理
           of the Group has delegated a team responsible for                     層已委派一組人員負責釐定信貸限
           determination of credit limits, credit approvals and                  額、信貸審批及其他監控措施，以確
           other monitoring procedures to ensure that follow-up                  保 採 取 跟 進 措 施 收 回 逾 期 債 項。就
           action is taken to recover overdue debtors. For finance               融 資 租 賃 業 務 及 保 理 業 務 而 言，本
           lease business and factoring business, the Group also                 集團亦組建團隊負責(i)設計及實施
           has delegated a team responsible for (i) designing and                全面風險管理的內部控制政策及程
           implementation of overall risk management internal                    序，並 設 定 適 當 的 風 險 承 受 能 力；
           control policies and procedures and establishing                      (ii)設計及執行盡職調查程序；(iii)審
           appropriate risk appetite; (ii) designing and execution               查客戶的信貸情況。此外，本集團於
           of due diligence procedures; (iii) reviewing the                      應用香港財務報告準則第9號按預期
           creditworthiness of customers. In addition, the Group                 信貸虧損模式（ 二零一七年：已產生
           performs impairment assessment under ECL model                        虧損模式）單獨或根據撥備矩陣對應
           upon application of HKFRS 9 (2017: incurred loss                      收結餘進行減值評估。
           model) on receivable balances individually or based on
           provision matrix.




266   SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED ANNUAL REPORT 2018
      山東威高集團醫用高分子製品股份有限公司 2018 年報
                             NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS
                                                            綜合財務報表附註
                                          For the year ended 31 December 2018 截至二零一八年十二月三十一日止年度

43. FINANCIAL INSTRUMENTS (continued)                          43. 金融工具（ 續）

   Financial risk management objectives and                      財務風險管理目標及政策（ 續）
   policies (continued)


   Credit risk and impairment assessment                         信貸風險及減值評估（ 續）
   (continued)


   The Group’s debt instruments at FVTOCI only comprise          鑒於本集團的按公平值計入其他全
   bills receivable that are issued and guaranteed by the        面收益計量之債務工具僅包括由聲
   reputable PRC banks and therefore are considered to be        譽良好的中國銀行發出及擔保的應
   low credit risk.                                              收票據，因此被視為低信貸風險。

   The Group has concentration of credit risk on liquid          本集團之信貸風險集中於存置於若
   funds which are deposited with several banks. However,        干 銀 行 之 流 動 資 金。然 而，現 金 及
   the credit risk on cash and cash equivalents and              現金等價物及存款單之信貸風險有
   certificate of deposit is limited because the majority of     限，原 因 為 大 部 分 對 手 方 為 信 譽 良
   the counterparties are banks with good reputation.            好之銀行。

   For trade receivables, the Group has applied the              就 應 收 貿 易 賬 款 而 言，本 集 團 已 採
   simplified approach in HKFRS 9 to measure the loss            用香港財務報告準則第9號中的簡化
   allowance at lifetime ECL. Except for debtors with            方法按全期預期信貸虧損計量虧損
   significant outstanding balances or credit-impaired,          撥 備。除 具 有 重 大 未 償 還 餘 額 或 信
   the Group determines the ECL on these items by using          貸 減 值 的 債 務 外，本 集 團 通 過 使 用
   a provision matrix grouped by risk portfolio, which is        按風險組合分組的撥備矩陣釐定該
   estimated based on the financial quality of the debtors,      等 項 目 的 預 期 信 貸 虧 損，此 乃 根 據
   historical credit loss experience and the past due status     債 務 人 的 財 務 質 素、基 於 債 務 人 逾
   of the debtors, general economic conditions of the            期 狀 況 的 歷 史 信 貸 虧 損 經 驗、債 務
   industry in which the debtors operate and assessment          人經營所在行業的一般經濟狀況以
   of both the current as well as the forward-looking            及報告日期無須耗費龐大人力物力
   information that available without undue cost or effort       而取得的前瞻性信息現有及前瞻性
   at the reporting date.                                        信息進行估計。

   The following table provides information about the            下表載列有關貿易應收款項信貸風
   exposure to credit risk for trade receivables which are       險 敞 口 的 資 料，該 等 應 收 貿 易 賬 款
   assessed based on provision matrix as at 31 December          在全期預期信貸虧損（ 無信貸減值）
   2018 within lifetime ECL (not credit impaired). Debtors       內基於二零一八年十二月三十一
   with significant outstanding balances or credit-impaired      日 的 撥 備 矩 陣 評 估。於 二 零 一 八 年
   with gross carrying amounts of RMB398,069,000 and             十二月三十一日具有重大未償還
   RMB7,751,000 respectively as at 31 December 2018              結 餘 或 信 貸 減 值，賬 面 總 值 分 別
   were assessed individually.                                   為 人 民 幣398,069,000元 及 人 民 幣
                                                                 7,751,000元的債務人獲單獨評估。




                                                                                                  267
      NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS
      綜合財務報表附註
      For the year ended 31 December 2018 截至二零一八年十二月三十一日止年度

      43. FINANCIAL INSTRUMENTS (continued)                                43. 金融工具（ 續）

           Financial risk management objectives and                              財務風險管理目標及政策（ 續）
           policies (continued)


           Credit risk and impairment assessment                                 信貸風險及減值評估（ 續）
           (continued)


                                                                                                             Trade
                                                                                                       receivables
                                                                                                           – Gross
                                                                                              Average     carrying
                                                                                             loss rate     amount
                                                                                                           RMB’000
                                                                                                               應收
                                                                                                          貿易賬款
                                                                                            平均虧損率        －賬面總值
                                                                                                         人民幣千元

           Low risk type customer                    低風險型客戶                                     2.95%      2,229,466
           Normal risk type customer                 正常風險型客戶                                    9.29%      1,027,336
           Total                                     總計                                                    3,256,802

           The following table shows the movement in lifetime ECL                下表顯示採用簡化方法就應收貿易
           that has been recognised for trade receivables under                  賬款確認的全期預期信貸虧損變
           the simplified approach.                                              動。

                                                                           Lifetime ECL Lifetime ECL
                                                                            (not credit-      (credit-
                                                                              impaired)    impaired)           Total
                                                                             RMB’ 000     RMB’ 000         RMB ’ 000
                                                                                全期預期         全期預期
                                                                                信貸虧損         信貸虧損
                                                                           （ 無信貸減值） （ 信貸減值）                   總計
                                                                              人民幣千元        人民幣千元           人民幣千元

           As at 1 January 2018                於二零一八年一月一日                        179,491          3,839      183,330

           Transfer to credit-impaired         轉至信貸減值                               (312)           312            –
           Purchase of a subsidiary            收購一間附屬公司                            2,610              –        2,610
           Impairment losses recognised        已確認減值虧損                            19,168          4,148       23,316
           Impairment losses reversed          已撥回減值虧損                            (5,752)          (548)      (6,300)
           Write-offs                          撇銷                                   (745)             –         (745)
           Exchange adjustments                匯兌調整                                   17              –           17

           As at 31 December 2018              於二零一八年
                                                十二月三十一日                          194,477          7,751      202,228




268   SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED ANNUAL REPORT 2018
      山東威高集團醫用高分子製品股份有限公司 2018 年報
                                NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS
                                                               綜合財務報表附註
                                           For the year ended 31 December 2018 截至二零一八年十二月三十一日止年度

43. FINANCIAL INSTRUMENTS (continued)                           43. 金融工具（ 續）

   Financial risk management objectives and                          財務風險管理目標及政策（ 續）
   policies (continued)


   Credit risk and impairment assessment                             信貸風險及減值評估（ 續）
   (continued)


   The Group writes off a trade receivable when there                倘有資料顯示債務人面對嚴重財務
   is information indicating that the debtor is in severe            困 難 且 收 回 款 項 的 機 率 不 大（ 如 債
   financial difficulty and there is no realistic prospect of        務人遭清盤或啟動破產程序），本集
   recovery, e.g. when the debtor has been placed under              團 將 撇 銷 應 收 貿 易 賬 款。概 無 應 收
   liquidation or has entered into bankruptcy proceedings.           貿易賬款因執法行動而撇銷。
   None of the trade receivables that have been written off
   is subject to enforcement activities.

   For finance lease receivables, the Group has applied              本集團已採用香港財務報告準則第9
   the simplified approach in HKFRS 9 to measure the loss            號中的簡化方法按全期預期信貸虧
   allowance at lifetime ECL.                                        損計量虧損撥備。

   The following tables show reconciliation of loss                  下表載列就應收融資租賃款項確認
   allowances that has been recognised for finance lease             的虧損撥備對賬。
   receivables.

                                                                Lifetime ECL Lifetime ECL
                                                                  (not credit       (credit
                                                                   -impaired)   -impaired)      Total
                                                                     RMB’000      RMB’000     RMB’000
                                                                      全期預期         全期預期
                                                                      信貸虧損         信貸虧損
                                                                （ 無信貸減值） （ 信貸減值）                 總計
                                                                    人民幣千元        人民幣千元        人民幣千元

   As at 1 January 2018               於二零一八年一月一日                      12,077             –     12,077

   Impairment losses reversed         已撥回減值虧損                         (4,506)            –      (4,506)

   As at 31 December 2018             於二零一八年
                                       十二月三十一日                         7,571             –      7,571




                                                                                                          269
      NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS
      綜合財務報表附註
      For the year ended 31 December 2018 截至二零一八年十二月三十一日止年度

      43. FINANCIAL INSTRUMENTS (continued)                                43. 金融工具（ 續）

           Financial risk management objectives and                               財務風險管理目標及政策（ 續）
           policies (continued)


           Credit risk and impairment assessment                                  信貸風險（ 續）
           (continued)


           The following tables show reconciliation of loss                       下表載列就來自保理業務之應收款
           allowances that has been recognised for receivables                    項確認的虧損撥備對賬。
           from factoring business.

                                                                                       Lifetime ECL
                                                                                              (credit
                                                                              12 m ECL    -impaired)               Total
                                                                               RMB’000      RMB’000              RMB’000
                                                                             12個月預期          全期預期
                                                                                信貸虧損         信貸虧損
                                                                           （ 無信貸減值） （ 信貸減值）                         總計
                                                                              人民幣千元        人民幣千元                 人民幣千元

           As at 1 January 2018                於二零一八年一月一日                           3,576                –          3,576

           Impairment losses recognised        已確認減值虧損                                225                –            225
           Impairment losses reversed          已撥回減值虧損                             (2,082)               –         (2,082)

           As at 31 December 2018              於二零一八年十二月三十一日                        1,719                –          1,719


           The following tables show reconciliation of loss                       下表載列就其他應收款項確認的虧
           allowances that has been recognised for other                          損撥備對賬。
           receivables.

                                                                                  Lifetime ECL Lifetime ECL
                                                                                    (not credit       (credit
                                                                      12 m ECL       -impaired)   -impaired)        Total
                                                                      RMB’000          RMB’000      RMB’000       RMB’000
                                                                                        全期預期         全期預期
                                                                       12個月             信貸虧損         信貸虧損
                                                                    預期信貸虧損        （無信貸減值） （信貸減值）                    總計
                                                                     人民幣千元            人民幣千元        人民幣千元         人民幣千元

           As at 1 January 2018           於二零一八年一月一日                      1,179              328             –      1,507

           Impairment losses recognised   已確認減值虧損                          258                 –             –        258

           At 31 December 2018            於二零一八年十二月三十一日                   1,437              328             –      1,765




270   SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED ANNUAL REPORT 2018
      山東威高集團醫用高分子製品股份有限公司 2018 年報
                                     NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS
                                                                    綜合財務報表附註
                                                      For the year ended 31 December 2018 截至二零一八年十二月三十一日止年度

43. FINANCIAL INSTRUMENTS (continued)                                           43. 金融工具（ 續）

   Financial risk management objectives and                                          財務風險管理目標及政策（ 續）
   policies (continued)


   Credit risk and impairment assessment                                             信貸風險（ 續）
   (continued)


   The following tables show reconciliation of loss                                  下表載列就應收貸款確認的虧損撥
   a l l o w a n c e s t h a t h a s b e e n re c o g n i s e d f o r l o a n        備對賬。
   receivables.

                                                                                Lifetime ECL Lifetime ECL
                                                                                  (not credit       (credit
                                                                                   -impaired)   -impaired)      Total
                                                                                     RMB’000      RMB’000     RMB’000
                                                                                      全期預期         全期預期
                                                                                      信貸虧損         信貸虧損
                                                                                （ 無信貸減值） （ 信貸減值）                 總計
                                                                                    人民幣千元        人民幣千元        人民幣千元

   As at 1 January 2018                         於二零一八年一月一日                                 –             –          –

   Impairment losses recognised                 已確認減值虧損                                7,000             –      7,000

   As at 31 December 2018                       於二零一八年十二月三十一日                          7,000             –      7,000


   Liquidity risk                                                                    流動資金風險


   In the management of the liquidity risk, the Group                                在 管 理 流 動 資 金 風 險 時，本 集 團 監
   monitors and maintains a level of cash and cash                                   察及維持管理層視為足夠水平的現
   equivalents deemed adequate by the management to                                  金 及 現 金 等 價 物，以 為 本 集 團 營 運
   finance the Group’s operations and mitigate the effects                           提供資金並減輕現金流量波動所帶
   of fluctuations in cash flows. The management monitors                            來 的 影 響。管 理 層 監 察 借 款 的 使 用
   the utilisation of borrowings and ensures compliance                              情況並確保符合貸款契約。
   with loan covenants.

   The amounts included below for variable interest rate                             倘可變利率變動有別於報告期末所
   instruments for non-derivative financial liabilities are                          釐 定 之 利 率 估 計，則 以 下 就 非 衍 生
   subject to change if changes in variable interest rates                           金融負債之可變利率工具納入之數
   different to those estimates of interest rates determined                         額會出現變動。
   at the end of the reporting period.




                                                                                                                        271
      NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS
      綜合財務報表附註
      For the year ended 31 December 2018 截至二零一八年十二月三十一日止年度

      43. FINANCIAL INSTRUMENTS (continued)                                                       43. 金融工具（ 續）

           Financial risk management objectives and                                                      財務風險管理目標及政策（ 續）
           policies (continued)


           Liquidity risk (continued)                                                                    流動資金風險（ 續）


           The following table details the Group ’ s remaining                                           下表根據協定償還期限詳細載列本
           contractual maturity for its non-derivative financial                                         集團非衍生金融負債的剩餘合約到
           liabilities based on the agreed repayment terms. The                                          期 日。該 表 乃 根 據 要 求 本 集 團 償 還
           table has been drawn up based on the undiscounted                                             金融負債的最早日期的金融負債的
           cash flows of financial liabilities based on the earliest                                     未 貼 現 現 金 流 量 而 編 製。該 表 包 括
           date on which the Group can be required to pay. The                                           利 息 及 本 金 現 金 流 量。因 利 息 流 為
           table includes both interest and principal cash flows.                                        浮 動 利 率，於 報 告 期 末 之 未 貼 現 款
           To the extent that interest flows are floating rate, the                                      項源自於利率。
           undiscounted amount is derived from the interest rate
           at the end of the reporting period.

           Liquidity tables                                                                              流動資金表

                                                                      Weighted
                                                                       average     On demand                                               Total    Carrying
                                                                      effective    or less than                               Over undiscounted    amount at
                                                                   interest rate        1 year    1-2 years   2-5 years     5 years   cash flows   31/12/2018
                                                                              %       RMB’000     RMB’000     RMB’000     RMB’000      RMB’000      RMB’000
                                                                                                                                                   於二零一八年
                                                                       加權平均            按要求或                                            未貼現現金       十二月三十一
                                                                       實際利率             少於1年         1至2年        2至5年       超過5年        流量總額        日的賬面值
                                                                              %      人民幣千元        人民幣千元       人民幣千元       人民幣千元        人民幣千元        人民幣千元


           2018                                       二零一八年
           Non-derivative financial liabilities       非衍生金融負債
           Trade payables                             應付貿易賬款                           659,629            –           –           –     659,629      659,629
           Construction cost and retention payables   建築成本及應付保留金                        94,528            –           –           –      94,528       94,528
           Bills payable                              應付票據                             286,436            –           –           –     286,436      286,436
           Other payables                             其他應付款項                         1,694,056            –           –           –    1,694,056    1,694,056
           Loans from the ultimate holding company    來自最終控股公司貸款           4.39        115,596            –           –           –     115,596      114,234
           Borrowings                                 借款
              – fixed rate                             －固定利率               5.25         31,500     606,455            –           –     637,955      600,000
              – variable rate                          －浮動利率               6.10        426,676     496,142    2,272,274   3,050,510    6,245,602    4,623,814


                                                                                     3,308,421    1,102,597   2,272,274   3,050,510    9,733,802    8,072,697




272   SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED ANNUAL REPORT 2018
      山東威高集團醫用高分子製品股份有限公司 2018 年報
                                                   NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS
                                                                                  綜合財務報表附註
                                                           For the year ended 31 December 2018 截至二零一八年十二月三十一日止年度

43. FINANCIAL INSTRUMENTS (continued)                                                        43. 金融工具（ 續）

   Financial risk management objectives and                                                           財務風險管理目標及政策（ 續）
   policies (continued)


   Liquidity risk (continued)                                                                        流動資金風險（ 續）


   Liquidity tables (continued)                                                                       流動資金表（ 續）

                                                                Weighted
                                                                  average     On demand                                                        Total      Carrying
                                                                 effective    or less than                                     Over    undiscounted      amount at
                                                              interest rate        1 year     1-2 years     2-5 years       5 years      cash flows     31/12/2017
                                                                        %       RMB’000       RMB’000       RMB’000       RMB’000         RMB’000         RMB’000
                                                                                (restated)    (restated)    (restated)    (restated)      (restated)     (restated)
                                                                                                                                                       於二零一七年
                                                                加權平均            按要求或                                                    未貼現現金          十二月三十一
                                                                實際利率             少於1年           1至2年          2至5年         超過5年           流量總額          日的賬面值
                                                                        %     人民幣千元          人民幣千元         人民幣千元         人民幣千元          人民幣千元           人民幣千元
                                                                              （經重列）          （經重列）         （經重列）         （經重列）           （經重列）          （經重列）


   2017                                       二零一七年
   Non-derivative financial liabilities       非衍生金融負債
   Trade payables                             應付貿易賬款                             497,110              –             –             –        497,110        497,110
   Construction cost and retention payables   建築成本及應付保留金                          61,930              –             –             –         61,930         61,930
   Bills payable                              應付票據                               154,660              –             –             –        154,660        154,660
   Other payables                             其他應付款項                           1,124,735              –             –             –      1,124,735       1,124,735
   Loans from the ultimate holding company    來自最終控股公司貸款              4.35       104,411              –             –             –        104,411        103,311
   Borrowings                                 借款
      – fixed rate                             －固定利率                  5.25        31,500        31,500       606,455              –        669,455        600,000
      – variable rate                          －浮動利率                  4.73       110,123       116,898        99,117              –        326,138        302,177


                                                                               2,084,469       148,398       705,572              –      2,938,439       2,843,923




                                                                                                                                                                      273
      NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS
      綜合財務報表附註
      For the year ended 31 December 2018 截至二零一八年十二月三十一日止年度

      43. FINANCIAL INSTRUMENTS (continued)                                    43. 金融工具（ 續）

           Fair value measurements of financial                                       金融工具的公平值計量
           instruments


           Fair value of the Group ’s financial assets and                            本集團以經常性基準按公平值計量
           financial liabilities that are measured at fair                            的金融資產及金融負債的公平值
           value on a recurring basis


           Some of the Group ’ s financial assets are measured                        本集團部分金融資產於各報告期末
           at fair value at the end of each reporting period. The                     按 公 平 值 計 量。下 表 載 列 有 關 如 何
           following table gives information about how the fair                       釐定該等金融資產及金融負債公平
           values of these financial assets are determined (in                        值之資料（ 尤其是，所用估值方法及
           particular, the valuation technique(s) and inputs used).                   輸入數據）。

           Financial assets                    Fair value as at (RMB’000)   Fair value      Valuation technique(s) and
                                                                            hierarchy       key input(s)
                                                31/12/2018   1/1/2018
                                                   於以下日期的公平值
           金融資產                                      （ 人民幣千元）               公平值等級           估值方法及關鍵輸入數據
                                                 二零一八年     二零一八年
                                              十二月三十一日       一月一日
           Financial assets at FVTPL               107,339         81,517   Level 3        Income approach – in this
             (2017: classified as AFS                                                        approach, the discounted cash
             measured at cost)                                                               flow method was used to
                                                                                             capture the present value of
                                                                                             the expected future economic
                                                                                             benefits to be derived from the
                                                                                             ownership of this investee, based
                                                                                             on an appropriate discount rate.
           按公平值計入損益計量之                                                      第三級            收入法－此方法中，使用貼現現金
             金融資產                                                                            流量法獲得將自該等投資對象的
            （ 二零一七年：分類為按成本                                                                   擁有權取得的預期未來經濟利益
             計量的可供出售金融資產)                                                                    的現值（ 按適用貼現率計量）
           Debt instruments at FVTOCI              349,531        241,598   Level 2        Discounted cash flow – future
             (2017: classified as loans and                                                  cash flows discounted at a rate
             receivables measured at cost)                                                   that reflects the credit risk of
                                                                                             various counterparties.
           按公平值計入其他全面收益                                                     第二級            貼現現金流量。以反映各交易對手
            計量之債務工具                                                                          信貸風險的貼現率貼現的
           （ 二零一七年：分類為按成本                                                                    未來現金流量。
            計量的貸款及應收款項）




274   SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED ANNUAL REPORT 2018
      山東威高集團醫用高分子製品股份有限公司 2018 年報
                             NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS
                                                            綜合財務報表附註
                                           For the year ended 31 December 2018 截至二零一八年十二月三十一日止年度

43. FINANCIAL INSTRUMENTS (continued)                         43. 金融工具（ 續）

   Fair value measurements of financial                          金融工具的公平值計量（ 續）
   instruments (continued)


   Reconciliation of Level 3 fair value                          第三級公平值計量的對賬
   measurements


                                                                                     Financial
                                                                                         assets
   31 December 2018                                 二零一八年十二月三十一日                      at FVTPL
                                                                                      RMB ’ 000
                                                                                       按公平值
                                                                                       計入損益
                                                                                         計量之
                                                                                       金融資產
                                                                                     人民幣千元

   Opening balance                                  期初結餘                                 81,517
   Total gains (losses):                            收益（ 虧損）總額：
     – in profit or loss                             －於損益                                17,603
   Addition                                         增加                                    8,745
   Exchange adjustments                             匯兌調整                                   (526)

   Closing balance                                  期末結餘                                107,339


   Fair value of financial instruments that are recorded at      按攤銷成本入賬的金融工具的公平
   amortized cost                                                值


   The Directors consider that the carrying amounts              董 事 認 為，該 等 綜 合 財 務 報 表 中 按
   of financial assets and financial liabilities recorded        攤銷成本入賬的金融資產及金融負
   at amortised cost in these consolidated financial             債的賬面值與其公平值相若。
   statements approximate their fair values.




                                                                                                   275
      NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS
      綜合財務報表附註
      For the year ended 31 December 2018 截至二零一八年十二月三十一日止年度

      44. RECONCILIATION OF LIABILITIES                                    44. 融資活動產生的負債之對賬
          ARISING FROM FINANCING ACTIVITIES

           The table below details changes in the Group’s liabilities             下表詳述本集團融資活動所產生
           arising from financing activities, including both cash                 的 負 債 變 動（ 包 括 現 金 及 非 現 金 變
           and non-cash changes. Liabilities arising from financing               動）。融資活動所產生的負債已經或
           activities are those for which cash flow were, or future               將會於來自融資活動之本集團綜合
           cash flows will be classified in the Group’s consolidated              現金流量報表內分類。
           statement of cash flows from financing activities.

                                                                                 Loans from
                                                                                the ultimate
                                                                                     holding   Dividend
                                                                    Borrowings     company       payable     Total
                                                                       RMB’000      RMB’000     RMB’000    RMB’000
                                                                      (note 33)    (note 35)   (note 31)
                                                                                         來自
                                                                                   最終控股的
                                                                           借款            貸款     應付股息          合計
                                                                     人民幣千元         人民幣千元       人民幣千元       人民幣千元
                                                                      （附註33）       （附註35）      （附註31）

           At 1 January 2018               於二零一八年一月一日                   902,177      103,311          –    1,005,488
           Dividend declared               已宣派股息                              –            –    425,255      425,255
           Interest accrued                應計利息                         279,988        4,420          –      284,408
           Exchange adjustments            匯兌調整                         249,598            –          –      249,598
           Financing cash flows            融資現金流量                     3,792,051        6,503   (217,904)   3,580,650

           At 31 December 2018             於二零一八年
                                            十二月三十一日                   5,223,814      114,234    207,351    5,545,399


      45. MAJOR NON-CASH TRANSACTIONS                                      45. 主要非現金交易

           During the year, the Group endorsed bill receivables of                年 內，本 集 團 就 結 算 應 付 貿 易 賬 款
           RMB1,133,421,000 (2017: RMB877,905,000) to settle                      及其他應付款項背書應收票據人民
           the trade and other payables.                                          幣1,133,421,000元（ 二 零 一 七 年：
                                                                                  人民幣877,905,000元）。




276   SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LIMITED ANNUAL REPORT 2018
      山東威高集團醫用高分子製品股份有限公司 2018 年報
                          NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS
